parcel_id,date,ndvi_value,temperature_c,rainfall_mm,sensor_status,mill_id,crop_type,sowing_date,area_hectares
PARCEL_011,30-01-2026,0.133,30.4,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_002,13-04-2026,0.557,26.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_011,20-05-2026,0.617,26.6,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_004,04-02-2026,0.7390000000000001,29.9,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_014,01-04-2026,0.599,17.9,0.0,NA,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_002,10-05-2026,0.507,25.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_023,08-03-2026,0.624,25.6,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_025,15-01-2026,0.152,27.1,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_010,15-02-2026,0.757,33.6,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_019,12-04-2026,0.638,19.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_016,20-04-2026,0.7390000000000001,16.3,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_010,10-04-2026,0.45399999999999996,25.1,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_025,10-05-2026,0.536,16.9,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_002,03-01-2026,0.102,26.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_023,30-01-2026,0.401,26.2,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_011,10-02-2026,0.23,32.1,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_005,25-03-2026,0.42200000000000004,24.4,3.1,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_011,03-02-2026,0.24,15.8,1.0,NA,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_007,21-01-2026,0.41700000000000004,27.4,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_006,07-03-2026,0.257,31.1,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_009,07-02-2026,0.106,18.1,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_005,10-03-2026,0.507,34.7,1.4,Error,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_010,16-04-2026,0.43799999999999994,21.6,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_022,13-04-2026,0.595,25.7,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_003,02-04-2026,0.319,23.6,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_007,05-02-2026,0.17800000000000002,27.2,2.6,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_004,28-05-2026,0.534,18.4,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_015,26-05-2026,0.5479999999999999,16.6,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_011,28-05-2026,0.5579999999999999,21.8,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_002,11-05-2026,0.479,23.4,0.0,Error,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_005,26-04-2026,0.6709999999999999,25.2,8.3,NA,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_025,16-03-2026,0.514,31.4,0.9,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_021,06-04-2026,0.638,17.0,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_015,28-04-2026,0.441,32.9,1.7,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_015,28-05-2026,0.5920000000000001,28.5,2.6,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_005,22-04-2026,0.402,22.7,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_012,07-03-2026,0.28,22.2,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_012,23-01-2026,0.061,17.0,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_012,19-05-2026,0.679,25.3,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_002,25-02-2026,0.639,24.9,2.3,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_023,21-03-2026,0.778,28.4,0.0,NA,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_025,08-02-2026,0.424,29.4,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_013,04-03-2026,0.311,26.6,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_021,25-02-2026,0.257,24.7,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_020,08-01-2026,0.192,30.8,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_018,26-05-2026,0.493,31.7,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_017,18-03-2026,0.7040000000000001,28.1,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_013,06-01-2026,0.251,17.5,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_009,23-01-2026,0.24600000000000002,22.5,6.6,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_004,06-05-2026,0.36,16.1,4.1,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_024,10-05-2026,0.595,18.4,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_019,04-01-2026,0.21600000000000003,32.3,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_010,12-02-2026,0.7,33.3,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_025,10-03-2026,0.705,31.6,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_001,06-02-2026,0.146,29.7,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_014,13-01-2026,0.341,24.0,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_013,02-01-2026,0.243,27.5,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_017,04-02-2026,0.41200000000000003,23.6,0.0,NA,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_022,22-04-2026,0.42700000000000005,31.2,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_005,18-01-2026,0.265,23.5,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_024,07-02-2026,0.419,18.3,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_012,25-04-2026,0.688,27.2,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_003,24-03-2026,0.41600000000000004,19.7,3.6,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_012,16-04-2026,0.754,23.8,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_014,01-03-2026,0.691,16.6,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_024,17-03-2026,0.528,23.4,5.8,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_004,15-05-2026,0.6629999999999999,24.9,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_012,13-04-2026,0.595,24.3,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_021,17-04-2026,0.629,16.9,5.8,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_005,07-01-2026,0.096,29.9,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_001,07-03-2026,0.47,26.6,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_018,27-03-2026,0.7290000000000001,35.4,0.0,Error,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_010,06-04-2026,0.705,20.4,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_025,08-04-2026,0.758,34.4,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_012,20-02-2026,0.193,24.9,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_022,21-03-2026,0.833,29.5,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_021,12-02-2026,0.067,32.4,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_009,08-05-2026,0.856,30.5,5.5,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_015,18-01-2026,0.439,27.5,0.4,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_004,16-04-2026,0.40399999999999997,18.8,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_013,09-01-2026,0.1,16.1,7.1,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_020,03-01-2026,0.256,23.3,4.4,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_016,29-04-2026,0.616,17.8,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_005,28-01-2026,0.207,31.0,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_015,18-05-2026,0.478,25.5,4.4,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_009,01-04-2026,0.6609999999999999,29.2,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_012,28-04-2026,0.809,31.6,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_003,12-05-2026,0.601,32.8,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_002,20-02-2026,0.535,20.7,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_006,18-05-2026,0.49,15.8,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_011,26-02-2026,0.263,16.7,8.4,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_019,22-01-2026,0.217,33.6,4.4,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_003,27-03-2026,0.528,27.2,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_019,09-02-2026,0.444,17.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_012,26-04-2026,0.604,22.0,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_013,01-02-2026,0.179,35.1,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_023,22-03-2026,0.727,35.4,0.0,Error,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_009,12-04-2026,0.6709999999999999,21.4,9.6,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_017,07-01-2026,0.245,25.7,2.1,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_019,20-05-2026,0.489,15.6,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_006,26-04-2026,0.5920000000000001,24.9,0.0,Error,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_010,21-03-2026,0.701,29.2,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_006,06-03-2026,0.313,26.1,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_013,25-05-2026,0.546,32.0,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_014,16-02-2026,0.708,17.2,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_020,07-04-2026,0.794,28.0,2.2,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_014,10-04-2026,0.716,27.1,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_011,08-05-2026,0.498,20.7,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_019,16-04-2026,0.441,17.8,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_009,24-04-2026,0.593,21.2,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_001,16-03-2026,0.7120000000000001,31.7,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_020,09-05-2026,0.616,19.2,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_019,10-04-2026,0.602,22.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_021,11-01-2026,0.225,22.4,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_005,18-02-2026,0.26,24.8,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_010,28-01-2026,0.273,32.9,0.3,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_003,24-02-2026,0.18100000000000002,27.8,0.8,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_009,10-02-2026,0.228,17.8,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_019,23-02-2026,0.746,34.8,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_005,10-02-2026,0.134,33.4,1.7,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_008,27-04-2026,0.493,18.7,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_015,12-04-2026,0.529,26.6,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_002,03-02-2026,0.502,21.0,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_020,22-04-2026,0.8,20.6,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_018,05-02-2026,0.37,25.8,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_011,12-03-2026,0.282,27.5,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_017,08-03-2026,0.82,29.9,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_020,03-02-2026,0.212,26.1,0.5,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_019,08-04-2026,0.58,27.2,3.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_021,08-04-2026,0.693,24.8,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_007,06-04-2026,0.785,34.1,7.7,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_017,29-04-2026,0.41100000000000003,19.4,8.8,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_018,24-05-2026,0.507,35.0,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_013,30-05-2026,0.617,30.1,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_012,29-05-2026,0.89,25.2,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_011,05-02-2026,0.07,27.5,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_008,19-05-2026,0.444,19.7,0.0,Error,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_014,21-04-2026,0.424,16.0,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_021,12-05-2026,0.733,23.5,1.7,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_024,24-03-2026,0.603,34.6,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_013,08-03-2026,0.222,17.1,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_002,08-01-2026,0.166,31.2,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_025,14-02-2026,0.408,18.3,0.0,NA,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_010,30-05-2026,0.632,24.3,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_023,22-02-2026,0.287,22.5,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_021,21-03-2026,0.255,22.7,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_018,08-05-2026,0.483,26.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_013,22-01-2026,0.077,19.2,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_001,16-05-2026,0.431,30.5,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_011,02-04-2026,0.515,33.6,0.0,Error,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_018,11-01-2026,0.364,31.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_009,09-03-2026,0.391,23.8,0.0,NA,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_008,25-05-2026,0.5379999999999999,34.6,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_010,29-04-2026,0.606,28.3,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_017,30-05-2026,0.522,23.7,6.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_013,30-04-2026,0.439,31.4,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_009,05-02-2026,0.201,24.5,3.5,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_008,19-01-2026,0.25,30.0,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_017,03-04-2026,0.815,34.4,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_002,22-01-2026,0.365,30.7,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_008,22-04-2026,0.6,25.5,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_004,09-01-2026,0.336,22.1,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_016,07-01-2026,0.23199999999999998,30.5,4.6,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_019,07-03-2026,0.6970000000000001,26.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_021,10-05-2026,0.6629999999999999,31.6,0.8,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_003,11-02-2026,0.193,22.0,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_022,26-01-2026,0.409,30.4,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_017,09-02-2026,0.39899999999999997,29.5,10.1,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_002,11-02-2026,0.254,27.8,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_013,05-02-2026,0.233,21.9,6.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_023,25-03-2026,0.728,21.4,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_008,04-04-2026,0.7829999999999999,25.4,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_001,03-03-2026,0.12,23.8,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_017,25-04-2026,0.581,23.1,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_021,29-04-2026,0.42700000000000005,17.9,6.3,Error,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_004,13-01-2026,0.354,17.0,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_009,09-02-2026,0.204,17.0,3.9,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_013,26-01-2026,0.21100000000000002,18.9,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_016,02-04-2026,0.6970000000000001,34.9,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_001,27-01-2026,0.29100000000000004,28.9,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_013,16-04-2026,0.6579999999999999,28.5,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_002,09-03-2026,0.5379999999999999,25.0,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_005,07-02-2026,0.16899999999999998,22.1,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_002,21-05-2026,0.506,21.8,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_003,11-04-2026,0.568,25.1,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_024,30-05-2026,0.445,33.8,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_011,19-02-2026,0.203,27.5,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_001,22-05-2026,0.379,18.8,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_011,09-05-2026,0.568,19.2,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_009,14-04-2026,0.7709999999999999,27.6,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_002,07-03-2026,0.685,20.9,1.8,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_017,14-03-2026,0.836,28.5,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_013,25-01-2026,0.008,20.0,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_024,03-01-2026,0.12300000000000001,28.2,0.0,NA,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_018,31-01-2026,0.359,33.8,3.6,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_004,03-02-2026,0.787,34.9,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_020,16-01-2026,0.218,17.1,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_022,05-02-2026,0.248,32.9,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_018,28-03-2026,0.6779999999999999,31.2,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_001,05-04-2026,0.5529999999999999,30.8,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_004,24-01-2026,0.256,33.3,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_019,11-02-2026,0.32299999999999995,20.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_022,24-01-2026,0.16,32.4,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_016,31-01-2026,0.276,21.9,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_021,22-04-2026,0.581,32.3,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_020,10-05-2026,0.5589999999999999,25.5,1.6,NA,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_017,18-04-2026,0.514,18.8,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_019,19-01-2026,0.473,18.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_011,07-02-2026,0.105,22.7,0.0,Error,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_020,30-05-2026,0.534,23.3,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_009,27-03-2026,0.679,34.5,2.7,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_004,08-03-2026,0.74,29.5,1.1,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_007,11-04-2026,0.853,30.7,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_005,22-03-2026,0.633,17.4,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_013,17-05-2026,0.595,30.8,4.2,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_024,17-04-2026,0.39799999999999996,35.2,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_005,12-01-2026,0.193,16.1,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_022,29-04-2026,0.516,22.9,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_018,19-03-2026,0.6940000000000001,23.6,5.6,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_015,17-05-2026,0.5920000000000001,24.7,12.4,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_024,03-02-2026,0.319,24.8,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_016,13-02-2026,0.355,30.9,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_023,18-03-2026,0.632,18.1,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_018,03-04-2026,0.7509999999999999,17.8,0.1,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_011,29-04-2026,0.7020000000000001,34.8,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_010,25-04-2026,0.68,16.9,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_006,20-03-2026,0.616,29.9,0.0,NA,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_002,25-04-2026,0.659,26.8,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_006,20-05-2026,0.53,22.1,1.8,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_025,08-05-2026,0.48200000000000004,23.0,0.0,NA,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_019,25-02-2026,0.9059999999999999,19.5,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_019,24-03-2026,0.634,24.7,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_021,19-03-2026,0.447,26.1,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_007,20-05-2026,0.77,21.4,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_020,11-03-2026,0.32899999999999996,31.5,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_022,08-03-2026,0.848,17.5,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_021,26-01-2026,0.069,19.5,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_004,25-05-2026,0.639,17.5,0.0,Error,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_023,09-01-2026,0.295,22.9,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_021,22-01-2026,0.098,16.2,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_004,07-04-2026,0.515,28.5,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_017,13-02-2026,0.754,21.4,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_002,13-05-2026,0.732,28.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_020,02-03-2026,0.303,32.5,5.6,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_002,05-03-2026,0.7509999999999999,26.3,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_013,27-05-2026,0.54,32.6,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_017,15-04-2026,0.632,26.6,2.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_004,22-03-2026,0.5710000000000001,20.6,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
